"Date","Transaction type","Order ID","Product Details","Total product charges","Total promotional rebates","Amazon fees","Other","Total (GBP)"
"20/06/2024","Order Payment","204-1794376-8523543","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.17","-10.64","5.44","21.95"
"20/06/2024","Order Payment","203-2091284-6035510","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"20/06/2024","Order Payment","202-6978798-0248309","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-12.94","10.66","26.04"
"20/06/2024","Order Payment","203-2535927-1953150","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"20/06/2024","Order Payment","204-0351634-2361147","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"20/06/2024","Order Payment","204-5022472-2202756","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","-1.66","-9.32","5.66","14.67"
"20/06/2024","Order Payment","203-7893521-1758737","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"20/06/2024","Refund","202-1867937-3482719","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","4.16","-5.67","-29.83"
"20/06/2024","Order Payment","206-3000586-0886717","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"20/06/2024","Service Fees","pw1KC1xpaE","FBA Return Fee","0","0","-1.36","0","-1.36"
"20/06/2024","Service Fees","pw1KC1xpaE","FBA Return Fee","0","0","-0.61","0","-0.61"
"20/06/2024","Service Fees","pw1KC1xpaE","FBA Return Fee","0","0","-1.36","0","-1.36"
"20/06/2024","Service Fees","pw1KC1xpaE","FBA Return Fee","0","0","-1.36","0","-1.36"
"20/06/2024","Service Fees","202-8596475-6740348","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"20/06/2024","Refund","202-9643371-0310730","BUCKHEAD Boston Casual Unisex Sneakers S...","-28.32","1.66","4.16","-7.33","-29.83"
"20/06/2024","Refund","026-5879979-9413915","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.99","0","3.67","-5","-26.32"
"20/06/2024","Refund","026-9965681-5187569","BUCKHEAD Boston Casual Men Sneakers (Whi...","-26.66","0","3.91","-5.33","-28.08"
"20/06/2024","Refund","205-5862216-8588335","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","4.16","-5.67","-29.83"
"20/06/2024","Unavailable balance","---","Current Reserve Amount ","0","0","0","-1604.19","-1604.19"
"20/06/2024","Previous statement's unavailable balance","---","Previous Reserve Amount Balance ","0","0","0","1604.19","1604.19"
"19/06/2024","Order Payment","202-9342141-4390729","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-12.09","7.16","23.39"
"19/06/2024","Refund","203-0610882-1436362","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","4.16","-5.67","-29.83"
"19/06/2024","Order Payment","203-2980461-8289146","BUCKHEAD Boston Casual Men Sneakers (Gre...","19.99","0","-9.32","4","14.67"
"19/06/2024","Service Fees","206-2650795-0941125","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"19/06/2024","Order Payment","203-2198014-4860302","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"19/06/2024","Order Payment","026-5530085-8997148","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-0.93","-10.24","5.93","19.75"
"19/06/2024","Order Payment","204-6932535-0534767","BUCKHEAD White Unisex Casual Sneakers fo...","19.99","0","-7.25","4","16.74"
"19/06/2024","Refund","203-9046938-8777109","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","1.66","4.16","-7.33","-29.83"
"19/06/2024","Order Payment","204-1999734-3764335","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"19/06/2024","Order Payment","203-3072933-9853110","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"19/06/2024","Order Payment","026-4752303-2028363","BUCKHEAD Boston Casual Unisex Sneakers S...","28.32","0","-9.1","5.67","24.89"
"19/06/2024","Service Fees","204-6471771-9110743","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"19/06/2024","Service Fees","205-2799115-0238758","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-1.95","0","-1.95"
"19/06/2024","Service Fees","205-1864042-7389144","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"18/06/2024","Order Payment","204-2095947-3050756","BUCKHEAD Unisex Casual Sneakers for Wome...","19.99","0","-9.32","4","14.67"
"18/06/2024","Order Payment","205-4787604-1538723","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"18/06/2024","Order Payment","204-3103573-2873962","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-3.74","-9.1","9.41","24.89"
"18/06/2024","Order Payment","205-8993983-6349921","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"18/06/2024","Order Payment","203-6938008-3362728","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"18/06/2024","Order Payment","205-2673068-1893149","BUCKHEAD Boston Casual Men Sneakers (Bla...","56.64","0","-19.63","11.34","48.35"
"18/06/2024","Order Payment","205-8329589-3018709","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"18/06/2024","Order Payment","204-3443988-6961905","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"18/06/2024","Order Payment","204-2313222-0240351","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-3.74","-10.85","9.41","23.14"
"18/06/2024","Service Fees","4QL+HxEB/l","FBA Return Fee","0","0","-1.36","0","-1.36"
"18/06/2024","Order Payment","205-4827667-0996305","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"18/06/2024","Order Payment","204-9463375-5514731","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"18/06/2024","Order Payment","026-8561840-6647555","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"18/06/2024","Order Payment","205-6729438-4805968","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-3.74","-8.49","8.74","21.5"
"18/06/2024","Order Payment","202-6806614-4937912","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"18/06/2024","Service Fees","206-7428634-9845904","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-1.95","0","-1.95"
"18/06/2024","Refund","204-1113151-3389157","BUCKHEAD Boston Casual Men Sneakers (Whi...","-19.99","0","2.94","-4","-21.05"
"18/06/2024","Order Payment","203-9046938-8777109","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"18/06/2024","Order Payment","202-1470702-5273926","BUCKHEAD Unisex Casual Sneakers for Wome...","19.27","0","-9.19","3.85","13.93"
"17/06/2024","Order Payment","205-4191264-5035550","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"17/06/2024","Order Payment","205-3864096-3732349","BUCKHEAD Unisex Casual Sneakers for Wome...","19.99","0","-7.57","4","16.42"
"17/06/2024","Order Payment","203-4423080-5833923","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"17/06/2024","Order Payment","202-4769465-0305915","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"17/06/2024","Order Payment","202-6914355-0182748","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-14.4","9.99","20.58"
"17/06/2024","Order Payment","205-8777050-5333945","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-9.1","5.67","24.89"
"17/06/2024","Order Payment","202-9643371-0310730","BUCKHEAD Boston Casual Unisex Sneakers S...","28.32","-1.66","-9.1","7.33","24.89"
"17/06/2024","Order Payment","202-5729655-5893938","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"17/06/2024","Order Payment","206-8205973-7097956","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"17/06/2024","Order Payment","206-2565276-2631567","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"17/06/2024","Order Payment","203-0610882-1436362","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"17/06/2024","Order Payment","205-5862216-8588335","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"17/06/2024","Order Payment","205-6848000-8737161","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"17/06/2024","Order Payment","205-3591306-9660355","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"17/06/2024","Order Payment","205-8626169-5250766","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"17/06/2024","Refund","204-3905230-1141100","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","4.16","-5.67","-29.83"
"17/06/2024","Order Payment","026-5365879-9513145","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"17/06/2024","Retrocharge refund","205-7198461-4997906","Retrocharge refund","0","0","0","-5.67","-5.67"
"17/06/2024","Refund","202-7898925-2287503","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","3.74","4.16","-9.41","-29.83"
"17/06/2024","Service Fees","---","Subscription:","0","0","-25","0","-25"
"16/06/2024","Order Payment","206-9742059-4104301","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-0.94","-10.85","6.61","23.14"
"16/06/2024","Order Payment","206-4801282-7052364","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"16/06/2024","Service Fees","202-1078507-7618738","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"16/06/2024","Order Payment","205-3842408-2885151","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-9.1","5.67","24.89"
"16/06/2024","Order Payment","026-6718956-2349147","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"16/06/2024","Order Payment","206-8865546-3089914","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"16/06/2024","Order Payment","205-3325210-3027549","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"16/06/2024","Order Payment","202-3139395-1444336","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"16/06/2024","Order Payment","026-6853728-1781913","BUCKHEAD Unisex Casual Sneakers for Wome...","19.99","0","-9.32","4","14.67"
"16/06/2024","Order Payment","205-4774041-9319561","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"16/06/2024","Service Fees","---","Cost of Advertising","0","0","-612.54","0","-612.54"
"16/06/2024","Order Payment","205-9762799-4756326","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.87","-10.85","7.54","23.14"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-16.32","0","-16.32"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-14.96","0","-14.96"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-23.12","0","-23.12"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-1.36","0","-1.36"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-19.04","0","-19.04"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-17.68","0","-17.68"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-1.36","0","-1.36"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-27.2","0","-27.2"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-23.88","0","-23.88"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-16.32","0","-16.32"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-16.32","0","-16.32"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-21.76","0","-21.76"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-18.29","0","-18.29"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-17.68","0","-17.68"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-21.76","0","-21.76"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-17.68","0","-17.68"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-5.44","0","-5.44"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-126.48","0","-126.48"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-19.04","0","-19.04"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-16.04","0","-16.04"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-2.72","0","-2.72"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-4.08","0","-4.08"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-20.71","0","-20.71"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-16.32","0","-16.32"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-8.16","0","-8.16"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-8.63","0","-8.63"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-17.68","0","-17.68"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-15.28","0","-15.28"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-10.93","0","-10.93"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-2.72","0","-2.72"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-3.78","0","-3.78"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-20.4","0","-20.4"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-2.72","0","-2.72"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-62.56","0","-62.56"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-6.05","0","-6.05"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-1.36","0","-1.36"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-16.32","0","-16.32"
"16/06/2024","Service Fees","6+EdWeqxmJ","FBA Return Fee","0","0","-10.88","0","-10.88"
"16/06/2024","Order Payment","203-4252179-1116340","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"16/06/2024","Order Payment","205-5782897-0031509","BUCKHEAD Boston Casual Men Sneakers (Gre...","19.99","0","-9.32","4","14.67"
"16/06/2024","Refund","202-8596475-6740348","BUCKHEAD Boston Casual Men Sneakers (Gre...","-26.66","0","8.07","-10.32","-28.91"
"16/06/2024","Order Payment","206-5436288-0081947","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"16/06/2024","Order Payment","205-2837364-4957942","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"16/06/2024","Order Payment","206-4075010-4225154","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","-3.74","-10.21","8.74","19.78"
"16/06/2024","Order Payment","204-1113151-3389157","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"16/06/2024","Order retrocharge","205-7198461-4997906","Order retrocharge","0","0","0","5.67","5.67"
"16/06/2024","Order Payment","202-4252603-8359540","BUCKHEAD Boston Casual Men Sneakers (Gre...","19.99","0","-9.32","4","14.67"
"15/06/2024","Order Payment","202-1955884-6665913","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-8.78","5.67","25.21"
"15/06/2024","Order Payment","206-6978195-4909121","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","202-1867937-3482719","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","204-1505494-1968358","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"15/06/2024","Order Payment","205-9813832-3404352","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","204-8023005-2765125","BUCKHEAD Unisex Casual Sneakers for Wome...","19.99","0","-9.32","4","14.67"
"15/06/2024","Order Payment","203-0937087-5780349","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","203-0643573-0164346","BUCKHEAD Boston Casual Men Sneakers (Whi...","49.98","-3.74","-20.48","13.74","39.5"
"15/06/2024","Order Payment","202-1785253-4121156","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","206-0583415-9729944","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"15/06/2024","Order Payment","026-1614865-8789914","BUCKHEAD Unisex Casual Sneakers (White, ...","19.99","0","-9.32","4","14.67"
"15/06/2024","Order Payment","203-5626834-2177920","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","206-7574355-9418749","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"15/06/2024","Order Payment","204-1539673-6588353","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","203-0508417-1381125","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"15/06/2024","Order Payment","204-7296891-3926719","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-1.66","-10.85","7.33","23.14"
"14/06/2024","Service Fees","OW5sC0CgDH","FBA Return Fee","0","0","-6.8","0","-6.8"
"14/06/2024","Service Fees","OW5sC0CgDH","FBA Return Fee","0","0","-4.08","0","-4.08"
"14/06/2024","Order Payment","202-7538048-5283538","BUCKHEAD Unisex Casual Sneakers for Wome...","19.99","0","-9.32","4","14.67"
"14/06/2024","Order Payment","206-0581114-2554726","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-7.57","4","16.42"
"14/06/2024","Order Payment","204-6559988-8518705","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"14/06/2024","Order Payment","202-7561916-0371512","BUCKHEAD Boston Casual Unisex Sneakers S...","28.32","0","-9.1","5.67","24.89"
"14/06/2024","Order Payment","026-6404269-7812344","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"14/06/2024","Order Payment","204-0325785-0867578","BUCKHEAD Unisex Casual Sneakers (White, ...","19.99","0","-9.32","4","14.67"
"14/06/2024","Service Fees","204-4394889-8503502","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"14/06/2024","Order Payment","205-7620166-0662725","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","-3.74","-10.21","8.74","19.78"
"14/06/2024","Order Payment","202-3248696-3336354","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"14/06/2024","Refund","202-0604028-7964300","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0.23","4.16","-5.9","-29.83"
"14/06/2024","Refund","206-5459108-0393908","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","4.16","-5.67","-29.83"
"14/06/2024","Order Payment","206-1645993-6545912","BUCKHEAD White Unisex Casual Sneakers fo...","24.99","-1.25","-8.17","6.25","21.82"
"14/06/2024","Refund","205-9962424-2186755","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.99","3.74","3.67","-8.74","-26.32"
"14/06/2024","Service Fees","2/6/2024_1","FBA Return Fee","0","0","-1.36","0","-1.36"
"14/06/2024","Service Fees","2/6/2024_1","FBA Return Fee","0","0","-4.08","0","-4.08"
"14/06/2024","Order Payment","203-6556551-2902754","BUCKHEAD Boston Casual Men Sneakers (Gre...","19.99","0","-9.32","4","14.67"
"14/06/2024","Refund","205-2799115-0238758","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0.93","4.16","-6.6","-29.83"
"14/06/2024","Service Fees","5pd+b/4XGi","FBA Return Fee","0","0","-2.72","0","-2.72"
"14/06/2024","Order Payment","205-6168885-0993909","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-9.1","5.67","24.89"
"14/06/2024","Order Payment","205-6670538-0330732","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-12.92","8.16","23.56"
"14/06/2024","Service Fees","204-9901306-2357929","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-1.95","0","-1.95"
"13/06/2024","Order Payment","203-9959800-1157144","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","-3.74","-8.49","8.74","21.5"
"13/06/2024","Order Payment","202-2393364-1056309","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-11.36","5.67","22.63"
"13/06/2024","Order Payment","206-5459108-0393908","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"13/06/2024","Order Payment","203-1333463-1257165","BUCKHEAD Unisex Casual Sneakers for Wome...","19.99","0","-9.32","4","14.67"
"13/06/2024","Order Payment","205-0416337-0717921","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-3.74","-10.24","8.74","19.75"
"13/06/2024","Service Fees","026-0816483-7656337","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"12/06/2024","Order Payment","204-1886129-2612353","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-15.01","10.66","23.97"
"12/06/2024","Order Payment","205-2125912-3145900","BUCKHEAD Boston Casual Men Sneakers (Gre...","19.99","0","-9.32","4","14.67"
"12/06/2024","Refund","202-9349185-1988325","BeeGee Extra Comfortable Women Walking T...","-17.92","0","2.63","-3.58","-18.87"
"12/06/2024","Order Payment","202-3695798-8265137","BUCKHEAD Unisex Casual Sneakers for Wome...","19.27","0","-9.19","3.85","13.93"
"12/06/2024","Order Payment","206-6641523-6772332","BUCKHEAD Unisex Casual Sneakers for Wome...","19.27","0","-9.19","3.85","13.93"
"12/06/2024","Order Payment","205-9656419-4752350","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"12/06/2024","Order Payment","206-7001718-4158738","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-15.23","10.99","20.75"
"12/06/2024","Order Payment","206-4373852-0748300","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-15.23","10.99","20.75"
"12/06/2024","Order Payment","203-3202996-1893122","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","-1.87","-10.24","6.87","19.75"
"12/06/2024","Order Payment","202-7898925-2287503","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-3.74","-10.85","9.41","23.14"
"11/06/2024","Other","202-6473923-3135542","FBA Inventory Reimbursement","0","0","0","16.12","16.12"
"11/06/2024","Order Payment","203-0670447-0149138","BUCKHEAD Boston Casual Men Sneakers (Whi...","19.99","0","-9.32","4","14.67"
"11/06/2024","Order Payment","026-6094235-5725130","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"11/06/2024","Order Payment","205-9962424-2186755","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","-3.74","-8.49","8.74","21.5"
"11/06/2024","Order Payment","026-5879979-9413915","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.24","5","19.75"
"11/06/2024","Service Fees","---","Total Inbound Transportation Fees","0","0","0","-25.27","-25.27"
"11/06/2024","Refund","206-2650795-0941125","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.99","0","3.67","-5","-26.32"
"11/06/2024","Service Fees","---","Total Inbound Transportation Fees","0","0","0","-28.08","-28.08"
"11/06/2024","Service Fees","---","Total Inbound Transportation Fees","0","0","0","-28.08","-28.08"
"11/06/2024","Service Fees","---","Total Inbound Transportation Fees","0","0","0","-2.81","-2.81"
"11/06/2024","Refund","202-1078507-7618738","BUCKHEAD Boston Casual Men Sneakers (Whi...","-24.99","1.66","3.67","-6.66","-26.32"
"10/06/2024","Order Payment","205-5262991-5682747","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-1.25","-10.24","6.25","19.75"
"10/06/2024","Order Payment","204-1875674-8358705","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-8.49","5","21.5"
"10/06/2024","Service Fees","206-4593293-4145905","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-1.95","0","-1.95"
"10/06/2024","Order Payment","206-1353267-1049930","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"10/06/2024","Order Payment","202-2236303-3439552","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-8.49","5","21.5"
"10/06/2024","Order Payment","202-0805072-5538708","BUCKHEAD Boston Casual Men Sneakers (Gre...","24.99","-1.87","-10.24","6.87","19.75"
"10/06/2024","Order Payment","205-1116240-7800364","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"10/06/2024","Refund","204-6471771-9110743","BUCKHEAD Boston Casual Men Sneakers (Whi...","-24.99","0.82","3.67","-5.82","-26.32"
"10/06/2024","Refund","204-3274580-9795523","BeeGee Extra Comfortable Women Walking T...","-17.92","0","2.63","-3.58","-18.87"
"10/06/2024","Refund","205-1864042-7389144","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.08","0","3.54","-4.82","-25.36"
"09/06/2024","Order Payment","204-0014280-5812300","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-8.49","5","21.5"
"09/06/2024","Order Payment","205-8845604-4888312","BUCKHEAD Unisex Casual Sneakers for Wome...","24.08","0","-10.04","4.82","18.86"
"09/06/2024","Service Fees","204-2596998-9969961","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"09/06/2024","Order Payment","205-2799115-0238758","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-0.93","-9.1","6.6","24.89"
"09/06/2024","Order Payment","203-0993022-8768355","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"09/06/2024","Service Fees","205-8976712-3795548","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
